Freq [GHz],RCSTotal [] - IWavePhi='0deg' IWaveTheta='0deg' Phi='0deg' Theta='0deg'
14.91,0.038106415
14.92,0.035589051
14.93,0.033165721
14.94,0.030847539
14.95,0.028645066
14.96,0.026568181
14.97,0.024625943
14.98,0.022826476
14.99,0.021176846
15,0.01968297
15.01,0.018349539
15.02,0.017179955
15.03,0.016176304
15.04,0.015339352
15.05,0.014668561
15.06,0.014162138
15.07,0.013817096
15.08,0.013629354
15.09,0.013593823
15.1,0.013704537
15.11,0.013954758
15.12,0.014337107
15.13,0.014843679
15.14,0.015466149
15.15,0.016195879
15.16,0.017023999
15.17,0.017941474
15.18,0.018939167
15.19,0.020007873
15.2,0.021138345
15.21,0.022321304
15.22,0.023547448
15.23,0.024807438
15.24,0.026091898
15.25,0.027391396
15.26,0.028696444
15.27,0.029997485
15.28,0.031284911
15.29,0.032549072
15.3,0.03378029
15.31,0.034968937
15.32,0.03610544
15.33,0.037180389
15.34,0.038184602
15.35,0.039109209
15.36,0.039945763
15.37,0.040686331
15.38,0.041323607
15.39,0.041851005
15.4,0.042262754
15.41,0.042553986
15.42,0.042720793
15.43,0.042760299
15.44,0.042670683
15.45,0.042451204
15.46,0.042102204
15.47,0.041625097
15.48,0.041022338
15.49,0.040297389
15.5,0.039454664
15.51,0.03849948
15.52,0.037437989
15.53,0.036277116
15.54,0.035024495
15.55,0.033688388
15.56,0.032277628
15.57,0.030801536
15.58,0.029269849
15.59,0.027692651
15.6,0.026080276
15.61,0.024443248
15.62,0.022792187
15.63,0.021137734
15.64,0.019490472
15.65,0.017860843
15.66,0.016259083
15.67,0.014695159
15.68,0.013178698
15.69,0.011718948
15.7,0.010324731
15.71,0.009004401
15.72,0.007765819
15.73,0.006616315
15.74,0.005562677
15.75,0.004611113
15.76,0.003767225
15.77,0.003035982
15.78,0.002421683
15.79,0.001927918
15.8,0.001557521
15.81,0.001312533
15.82,0.001194154
15.83,0.001202697
15.84,0.001337558
15.85,0.001597185
15.86,0.001979059
15.87,0.002479697
15.88,0.003094659
15.89,0.003818575
15.9,0.004645198
15.91,0.005567459
15.92,0.006577545
15.93,0.007666996
15.94,0.008826806
15.95,0.010047535
15.96,0.011319441
15.97,0.012632593
15.98,0.013977016
15.99,0.015342806
16,0.016720264
16.01,0.018100007
16.02,0.019473075
16.03,0.02083104
16.04,0.022166062
16.05,0.023470977
16.06,0.024739324
16.07,0.025965389
16.08,0.027144194
16.09,0.028271508
16.1,0.029343784
16.11,0.030358144
16.12,0.031312307
16.13,0.032204526
16.14,0.033033504
16.15,0.033798336
16.16,0.034498424
16.17,0.03513342
16.18,0.035703178
16.19,0.036207701
16.2,0.036647128
16.21,0.037021711
16.22,0.037331833
16.23,0.037578009
16.24,0.03776089
16.25,0.037881325
16.26,0.037940352
16.27,0.037939236
16.28,0.037879468
16.29,0.037762809
16.3,0.037591252
16.31,0.037367043
16.32,0.037092651
16.33,0.036770763
16.34,0.03640425
16.35,0.035996135
16.36,0.035549568
16.37,0.035067794
16.38,0.034554109
16.39,0.034011838
16.4,0.033444289
16.41,0.032854734
16.42,0.032246379
16.43,0.031622324
16.44,0.030985576
16.45,0.030339017
16.46,0.029685415
16.47,0.029027427
16.48,0.028367615
16.49,0.027708487
16.5,0.027052506
16.51,0.026402137
16.52,0.025759875
16.53,0.025128273
16.54,0.024509953
16.55,0.023907613
16.56,0.023324006
16.57,0.022761914
16.58,0.022224096
16.59,0.02171322
16.6,0.021231776
16.61,0.02078201
16.62,0.020365808
16.63,0.01998462
16.64,0.019639379
16.65,0.01933044
16.66,0.019057524
16.67,0.018819699
16.68,0.018615372
16.69,0.01844232
16.7,0.018297728
16.71,0.018178266
16.72,0.018080165
16.73,0.017999322
16.74,0.017931431
16.75,0.017872074
16.76,0.017816868
16.77,0.017761578
16.78,0.017702217
16.79,0.017635182
16.8,0.017557313
16.81,0.017465982
16.82,0.017359157
16.83,0.017235433
16.84,0.017094057
16.85,0.01693493
16.86,0.016758597
16.87,0.016566204
16.88,0.016359474
16.89,0.016140626
16.9,0.015912334
16.91,0.015677647
16.92,0.015439932
16.93,0.015202785
16.94,0.014969992
16.95,0.014745458
16.96,0.014533171
16.97,0.014337152
16.98,0.014161432
16.99,0.014010036
17,0.013886956
17.01,0.013796168
17.02,0.013741615
17.03,0.013727226
17.04,0.013756926
17.05,0.013834641
17.06,0.013964327
17.07,0.014149975
17.08,0.014395623
17.09,0.014705362
17.1,0.015083341
17.11,0.015533761
17.12,0.016060846
17.13,0.016668834
17.14,0.017361923
17.15,0.018144229
17.16,0.019019731
17.17,0.019992202
17.18,0.021065142
17.19,0.022241713
17.2,0.023524666
17.21,0.024916294
17.22,0.026418384
17.23,0.028032179
17.24,0.029758366
17.25,0.03159708
17.26,0.033547883
17.27,0.035609822
17.28,0.037781412
17.29,0.040060683
17.3,0.04244516
17.31,0.044931895
17.32,0.047517418
17.33,0.050197748
17.34,0.052968313
17.35,0.05582393
17.36,0.058758736
17.37,0.061766157
17.38,0.064838853
17.39,0.067968733
17.4,0.071146955
17.41,0.074363981
17.42,0.077609649
17.43,0.080873289
17.44,0.084143848
17.45,0.087410046
17.46,0.090660494
17.47,0.093883863
17.48,0.097068985
17.49,0.100204929
17.5,0.103281087
17.51,0.106287168
17.52,0.109213241
17.53,0.112049674
17.54,0.114787139
17.55,0.117416596
17.56,0.11992927
17.57,0.122316688
17.58,0.124570681
17.59,0.126683478
17.6,0.128647748
17.61,0.130456697
17.62,0.132104156
17.63,0.13358467
17.64,0.134893548
17.65,0.136026975
17.66,0.136982046
17.67,0.137756804
17.68,0.138350295
17.69,0.1387626
17.7,0.138994798
17.71,0.139049017
17.72,0.138928355
17.73,0.138636857
17.74,0.138179381
17.75,0.137561547
17.76,0.136789536
17.77,0.135869963
17.78,0.134809679
17.79,0.133615622
17.8,0.132294617
17.81,0.130853212
17.82,0.129297572
17.83,0.127633351
17.84,0.125865592
17.85,0.123998751
17.86,0.122036637
17.87,0.119982497
17.88,0.117839106
17.89,0.115608871
17.9,0.113294016
17.91,0.110896785
17.92,0.108419616
17.93,0.105865378
17.94,0.103237574
17.95,0.100540508
17.96,0.097779429
17.97,0.094960593
17.98,0.092091321
17.99,0.089179939
18,0.086235689
18.01,0.083268533
18.02,0.080289018
18.03,0.077307993
18.04,0.074336396
18.05,0.071385002
18.06,0.068464226
18.07,0.065583919
18.08,0.06275324
18.09,0.059980514
18.1,0.057273197
18.11,0.054637788
18.12,0.052079842
18.13,0.049603946
18.14,0.04721374
18.15,0.044911933
18.16,0.04270033
18.17,0.040579862
18.18,0.038550657
18.19,0.036612064
18.2,0.034762763
18.21,0.033000827
18.22,0.031323816
18.23,0.029728892
18.24,0.028212907
18.25,0.0267725
18.26,0.025404187
18.27,0.024104432
18.28,0.022869714
18.29,0.021696553
18.3,0.020581554
18.31,0.019521414
18.32,0.018512928
18.33,0.017552992
18.34,0.016638599
18.35,0.015766846
18.36,0.014934924
18.37,0.014140129
18.38,0.01337988
18.39,0.012651715
18.4,0.011953325
18.41,0.011282554
18.42,0.010637438
18.43,0.01001623
18.44,0.009417427
18.45,0.008839827
18.46,0.008282586
18.47,0.007745301
18.48,0.007228104
18.49,0.006731768
18.5,0.006257838
18.51,0.005808756
18.52,0.005387978
18.53,0.005000074
18.54,0.004650789
18.55,0.004347056
18.56,0.004096936
18.57,0.003909498
18.58,0.003794599
18.59,0.003762602
18.6,0.003824022
18.61,0.00398912
18.62,0.004267464
18.63,0.004667511
18.64,0.005196194
18.65,0.005858599
18.66,0.006657709
18.67,0.007594264
18.68,0.008666754
18.69,0.009871518
18.7,0.011202997
18.71,0.01265408
18.72,0.014216568
18.73,0.015881696
18.74,0.017640736
18.75,0.019485559
18.76,0.021409243
18.77,0.02340654
18.78,0.025474296
18.79,0.027611692
18.8,0.02982031
18.81,0.032104008
18.82,0.034468561
18.83,0.036921133
18.84,0.039469512
18.85,0.042121238
18.86,0.044882613
18.87,0.047757683
18.88,0.050747293
18.89,0.053848222
18.9,0.057052563
18.91,0.060347332
18.92,0.063714425
18.93,0.067130883
18.94,0.070569513
18.95,0.073999833
18.96,0.077389248
18.97,0.080704451
18.98,0.083912884
18.99,0.086984253
19,0.089891893
19.01,0.092614008
19.02,0.095134622
19.03,0.09744426
19.04,0.099540264
19.05,0.101426765
19.06,0.103114367
19.07,0.104619453
19.08,0.1059633
19.09,0.107170878
19.1,0.108269534
19.11,0.109287563
19.12,0.110252636
19.13,0.111190355
19.14,0.112122808
19.15,0.113067314
19.16,0.114035378
19.17,0.11503194
19.18,0.116054913
19.19,0.117095104
19.2,0.118136412
19.21,0.1191564
19.22,0.12012707
19.23,0.121015952
19.24,0.121787219
19.25,0.122403017
19.26,0.122824706
19.27,0.12301414
19.28,0.122934805
19.29,0.122552965
19.3,0.121838598
19.31,0.1207663
19.32,0.11931598
19.33,0.117473517
19.34,0.115231133
19.35,0.112587625
19.36,0.109548344
19.37,0.10612498
19.38,0.102335118
19.39,0.098201666
19.4,0.093752208
19.41,0.089018373
19.42,0.084035251
19.43,0.078840934
19.44,0.073476273
19.45,0.067984652
19.46,0.062411915
19.47,0.056806214
19.48,0.051217798
19.49,0.045698567
19.5,0.040301359
19.51,0.035078991
19.52,0.030083041
19.53,0.025362489
19.54,0.020962329
19.55,0.016922299
19.56,0.013275908
19.57,0.010049822
19.58,0.007263762
19.59,0.004930844
19.6,0.003058383
19.61,0.001649014
19.62,0.000701991
19.63,0.000214489
19.64,0.000182759
19.65,0.000602976
19.66,0.001471703
19.67,0.00278591
19.68,0.004542572
19.69,0.0067379
19.7,0.009366287
19.71,0.01241913
19.72,0.015883617
19.73,0.019741649
19.74,0.023968998
19.75,0.028534818
19.76,0.033401519
19.77,0.038525121
19.78,0.043855981
19.79,0.049339896
19.8,0.0549195
19.81,0.060535826
19.82,0.066129955
19.83,0.071644651
19.84,0.077025824
19.85,0.082223881
19.86,0.087194711
19.87,0.091900449
19.88,0.096309861
19.89,0.100398394
19.9,0.104147962
19.91,0.10754646
19.92,0.110587127
19.93,0.113267863
19.94,0.115590603
19.95,0.117560825
19.96,0.119187277
19.97,0.120481918
19.98,0.121460063
19.99,0.122140632
20,0.122546285
20.01,0.122703452
20.02,0.12264192
20.03,0.122393952
20.04,0.121992863
20.05,0.121471075
20.06,0.120857808
20.07,0.120176598
20.08,0.119442936
20.09,0.118662329
20.1,0.117828955
20.11,0.116925218
20.12,0.115922166
20.13,0.114780954
20.14,0.113455063
20.15,0.111893378
20.16,0.11004381
20.17,0.107857298
20.18,0.105291921
20.19,0.102316917
20.2,0.098916183
20.21,0.095091063
20.22,0.09086211
20.23,0.086269609
20.24,0.081372686
20.25,0.076247147
20.26,0.07098205
20.27,0.065675411
20.28,0.060429329
20.29,0.05534501
20.3,0.050518114
20.31,0.046034735
20.32,0.041968292
20.33,0.038377498
20.34,0.035305342
20.35,0.032779088
20.36,0.030811128
20.37,0.0294005
20.38,0.02853498
20.39,0.028193442
20.4,0.028348367
20.41,0.02896824
20.42,0.030019532
20.43,0.031468193
20.44,0.033280381
20.45,0.035422585
20.46,0.037861187
20.47,0.040561733
20.48,0.043488262
20.49,0.046602865
20.5,0.049865751
20.51,0.053235727
20.52,0.056671149
20.53,0.060131033
20.54,0.063576223
20.55,0.066970407
20.56,0.070280883
20.57,0.073479051
20.58,0.076540645
20.59,0.079445839
20.6,0.082179256
20.61,0.084729948
20.62,0.087091384
20.63,0.089261398
20.64,0.091242041
20.65,0.093039274
20.66,0.094662564
20.67,0.096124254
20.68,0.097438883
20.69,0.098622522
20.7,0.099692166
20.71,0.100665235
20.72,0.101559242
20.73,0.102391381
20.74,0.103178092
20.75,0.103934339
20.76,0.104672577
20.77,0.105401534
20.78,0.106124821
20.79,0.106839739
20.8,0.107536627
20.81,0.108198815
20.82,0.108803735
20.83,0.10932491
20.84,0.109734883
20.85,0.110008797
20.86,0.110128142
20.87,0.110084021
20.88,0.109879452
20.89,0.109530145
20.9,0.109063428
20.91,0.108515289
20.92,0.107925939
20.93,0.107334423
20.94,0.106773174
20.95,0.106263301
20.96,0.105811362
20.97,0.105408084
20.98,0.105029113
20.99,0.104637517
21,0.104187666
21.01,0.103629675
21.02,0.102913868
21.03,0.101994593
21.04,0.100833114
21.05,0.09939935
21.06,0.09767255
21.07,0.095640982
21.08,0.093301024
21.09,0.090655765
21.1,0.087713492
21.11,0.084486214
21.12,0.080988519
21.13,0.077236759
21.14,0.073248902
21.15,0.069044831
21.16,0.064647175
21.17,0.060082519
21.18,0.05538272
21.19,0.050586092
21.2,0.045738261
21.21,0.040892436
21.22,0.036108946
21.23,0.031453954
21.24,0.026997413
21.25,0.02281033
21.26,0.01896159
21.27,0.015514641
21.28,0.012524362
21.29,0.010034488
21.3,0.008075784
21.31,0.00666525
21.32,0.005806369
21.33,0.005490382
21.34,0.005698447
21.35,0.006404531
21.36,0.007578699
21.37,0.009190572
21.38,0.011212621
21.39,0.013623033
21.4,0.016407885
21.41,0.019562588
21.42,0.02309249
21.43,0.027012785
21.44,0.031347844
21.45,0.036129917
21.46,0.041397378
21.47,0.047192229
21.48,0.053556857
21.49,0.060529981
21.5,0.068141761
21.51,0.076408528
21.52,0.085327536
21.53,0.094872438
21.54,0.104990203
21.55,0.115600052
21.56,0.12659484
21.57,0.137844861
21.58,0.149203849
21.59,0.160516391
21.6,0.171626117
21.61,0.182383698
21.62,0.19265389
21.63,0.202321295
21.64,0.211294359
21.65,0.219507834
21.66,0.226923531
21.67,0.233529847
21.68,0.239340078
21.69,0.244389764
21.7,0.248733022
21.71,0.252437965
21.72,0.255581044
21.73,0.258240468
21.74,0.260488818
21.75,0.262385566
21.76,0.263969846
21.77,0.265254555
21.78,0.266222341
21.79,0.266824248
21.8,0.266981427
21.81,0.266589939
21.82,0.265528596
21.83,0.263669192
21.84,0.260888162
21.85,0.25707834
21.86,0.252159554
21.87,0.246086761
21.88,0.238854592
21.89,0.230498475
21.9,0.221092354
21.91,0.210743858
21.92,0.199588305
21.93,0.187782079
21.94,0.175496278
21.95,0.162910931
21.96,0.15020963
21.97,0.137574412
21.98,0.12518071
21.99,0.113192193
22,0.101755639
22.01,0.090996038
22.02,0.0810126
22.03,0.07187581
22.04,0.063626132
22.05,0.056274373
22.06,0.049803514
22.07,0.044171776
22.08,0.039316413
22.09,0.035157948
22.1,0.031604516
22.11,0.028556338
22.12,0.025910278
22.13,0.02356462
22.14,0.021424113
22.15,0.019405087
22.16,0.017440406
22.17,0.015483658
22.18,0.013512011
22.19,0.011527036
22.2,0.009553103
22.21,0.007633333
22.22,0.00582349
22.23,0.004184617
22.24,0.002775396
22.25,0.001645163
22.26,0.000828385
22.27,0.0003411
22.28,0.000179606
22.29,0.000321392
22.3,0.000728096
22.31,0.00135005
22.32,0.002131804
22.33,0.003017953
22.34,0.003958566
22.35,0.004913622
22.36,0.005856013
22.37,0.006772846
22.38,0.007665065
22.39,0.008545538
22.4,0.009436032
22.41,0.010363538
22.42,0.011356473
22.43,0.012441249
22.44,0.013639549
22.45,0.014966457
22.46,0.016429375
22.47,0.018027591
22.48,0.019752143
22.49,0.021585836
22.5,0.023503313
22.51,0.025471241
22.52,0.027448758
22.53,0.029388495
22.54,0.031238216
22.55,0.032943165
22.56,0.034448996
22.57,0.035704907
22.58,0.036666716
22.59,0.037299421
22.6,0.037579127
22.61,0.03749431
22.62,0.037046725
22.63,0.036252255
22.64,0.035141752
22.65,0.033761726
22.66,0.032174202
22.67,0.030454934
22.68,0.028689506
22.69,0.026967211
22.7,0.025373468
22.71,0.023982056
22.72,0.022848733
22.73,0.022007336
22.74,0.021468837
22.75,0.021222966
22.76,0.021241519
22.77,0.021482535
22.78,0.021894827
22.79,0.022422974
22.8,0.023012859
22.81,0.023617622
22.82,0.024203376
22.83,0.024753454
22.84,0.025270225
22.85,0.025773916
22.86,0.026298699
22.87,0.026887199
22.88,0.027584508
22.89,0.028432711
22.9,0.029466289
22.91,0.030708345
22.92,0.032167582
22.93,0.033836241
22.94,0.035689771
22.95,0.037689133
22.96,0.039786434
22.97,0.04193369
22.98,0.044093127
22.99,0.046246504
23,0.048400398
23.01,0.050585332
23.02,0.052848103
23.03,0.055238943
23.04,0.057796734
23.05,0.060536449
23.06,0.063442379
23.07,0.06646939
23.08,0.069552333
23.09,0.072621594
23.1,0.075621397
23.11,0.078526928
23.12,0.081356612
23.13,0.084177414
23.14,0.087102243
23.15,0.090279889
23.16,0.093879121
23.17,0.098069038
23.18,0.102998594
23.19,0.108778429
23.2,0.115468496
23.21,0.123073803
23.22,0.131549136
23.23,0.14081103
23.24,0.150753
23.25,0.161259187
23.26,0.1722123
23.27,0.18349423
23.28,0.194980819
23.29,0.206534007
23.3,0.217995493
23.31,0.229184746
23.32,0.239902471
23.33,0.249939133
23.34,0.25908658
23.35,0.267151413
23.36,0.273968075
23.37,0.279410313
23.38,0.283399336
23.39,0.285907066
23.4,0.286952697
23.41,0.286592281
23.42,0.284902137
23.43,0.281959474
23.44,0.277824573
23.45,0.272529686
23.46,0.266077578
23.47,0.25845057
23.48,0.249627289
23.49,0.239603032
23.5,0.22840907
23.51,0.21612694
23.52,0.202895289
23.53,0.188907871
23.54,0.174402425
23.55,0.159642314
23.56,0.144893659
23.57,0.13040271
23.58,0.116377475
23.59,0.102976756
23.6,0.090307617
23.61,0.078430532
23.62,0.06737012
23.63,0.057128807
23.64,0.047700595
23.65,0.039082638
23.66,0.031283126
23.67,0.02432445
23.68,0.018241915
23.69,0.013078916
23.7,0.008880144
23.71,0.005684596
23.72,0.003519928
23.73,0.00239886
23.74,0.002317576
23.75,0.00325525
23.76,0.005173546
23.77,0.008015245
23.78,0.011702018
23.79,0.016132352
23.8,0.021181281
23.81,0.026703349
23.82,0.032539176
23.83,0.038524582
23.84,0.0445001
23.85,0.050318452
23.86,0.055848681
23.87,0.060976986
23.88,0.065605892
23.89,0.069654027
23.9,0.073058148
23.91,0.075777258
23.92,0.077797314
23.93,0.079133999
23.94,0.079831832
23.95,0.079959314
23.96,0.079600889
23.97,0.078847632
23.98,0.077788167
23.99,0.076501277
24,0.075051263
24.01,0.073486761
24.02,0.07184304
24.03,0.070147473
24.04,0.068426486
24.05,0.06671228
24.06,0.065047128
24.07,0.063483759
24.08,0.062081257
24.09,0.060897268
24.1,0.059978259
24.11,0.059350292
24.12,0.05901308
24.13,0.058939226
24.14,0.059079507
24.15,0.059373234
24.16,0.059760729
24.17,0.060194105
24.18,0.060642642
24.19,0.061091308
24.2,0.061533528
24.21,0.061961417
24.22,0.062358275
24.23,0.062700159
24.24,0.062957715
24.25,0.063110845
24.26,0.063162017
24.27,0.063147673
24.28,0.063143183
24.29,0.06325933
24.3,0.063630819
24.31,0.064399575
24.32,0.06569681
24.33,0.067627614
24.34,0.070260153
24.35,0.07361929
24.36,0.077682907
24.37,0.082379531
24.38,0.087587679
24.39,0.093138824
24.4,0.098826602
24.41,0.104422766
24.42,0.109698467
24.43,0.11444722
24.44,0.118506456
24.45,0.121775122
24.46,0.124225406
24.47,0.125906922
24.48,0.126941541
24.49,0.127508329
24.5,0.127820316
24.51,0.128096833
24.52,0.128537309
24.53,0.129301017
24.54,0.130495703
24.55,0.132175023
24.56,0.134342869
24.57,0.136961714
24.58,0.139962327
24.59,0.143252695
24.6,0.146725071
24.61,0.150261776
24.62,0.153741382
24.63,0.157047538
24.64,0.160080574
24.65,0.162769572
24.66,0.165080059
24.67,0.167012853
24.68,0.168593219
24.69,0.169854889
24.7,0.170826731
24.71,0.171530029
24.72,0.171989003
24.73,0.172250997
24.74,0.17240606
24.75,0.172595575
24.76,0.173003202
24.77,0.173829449
24.78,0.175257357
24.79,0.177419961
24.8,0.180378576
24.81,0.18411649
24.82,0.188547678
24.83,0.193536135
24.84,0.198919672
24.85,0.204532445
24.86,0.210222117
24.87,0.215859125
24.88,0.221338147
24.89,0.226572601
24.9,0.231484867
24.91,0.235994512
24.92,0.240007855
24.93,0.243411383
24.94,0.246072572
24.95,0.247850713
24.96,0.248618584
24.97,0.248291896
24.98,0.246859226
24.99,0.244402193
25,0.241097257
25.01,0.237195487
25.02,0.232984046
25.03,0.228739481
25.04,0.224685189
25.05,0.220963641
25.06,0.21762838
25.07,0.214654201
25.08,0.211957852
25.09,0.209419613
25.1,0.206897992
25.11,0.204235925
25.12,0.201263039
25.13,0.197801586
25.14,0.193681439
25.15,0.188763511
25.16,0.182965412
25.17,0.176280261
25.18,0.168782081
25.19,0.160615342
25.2,0.151972573
25.21,0.143066899
25.22,0.134107117
25.23,0.125280155
25.24,0.116742113
25.25,0.10861555
25.26,0.100989819
25.27,0.093922512
25.28,0.087442854
25.29,0.081558611
25.3,0.076267008
25.31,0.071566806
25.32,0.067466671
25.33,0.063986327
25.34,0.061150177
25.35,0.058976774
25.36,0.057468596
25.37,0.056605919
25.38,0.056346537
25.39,0.056632069
25.4,0.057400107
25.41,0.058600226
25.42,0.060210179
25.43,0.062247131
25.44,0.064769708
25.45,0.067869233
25.46,0.07165221
25.47,0.076218852
25.48,0.081642084
25.49,0.08795076
25.5,0.095119232
25.51,0.103065093
25.52,0.111655441
25.53,0.120720732
25.54,0.130073759
25.55,0.139531515
25.56,0.14893707
25.57,0.158177436
25.58,0.167191804
25.59,0.175965671
25.6,0.184511647
25.61,0.19284542
25.62,0.200969761
25.63,0.208877018
25.64,0.216568978
25.65,0.22408102
25.66,0.231491235
25.67,0.238900821
25.68,0.246386049
25.69,0.253936521
25.7,0.261405016
25.71,0.268492278
25.72,0.274779616
25.73,0.279805892
25.74,0.28317006
25.75,0.28463162
25.76,0.284180111
25.77,0.282052913
25.78,0.278692319
25.79,0.274649548
25.8,0.270458586
25.81,0.266514277
25.82,0.262989076
25.83,0.259807908
25.84,0.256678617
25.85,0.253157179
25.86,0.248725237
25.87,0.242867983
25.88,0.235150785
25.89,0.225294763
25.9,0.213242918
25.91,0.199199056
25.92,0.183622156
25.93,0.167169509
25.94,0.150598629
25.95,0.134651588
25.96,0.119948892
25.97,0.10691507
25.98,0.095747289
25.99,0.086426004
26,0.078757949
26.01,0.0724367
26.02,0.06710719
26.03,0.062422741
26.04,0.058087502
26.05,0.053880598
26.06,0.049662913
26.07,0.045370361
26.08,0.040999601
26.09,0.036591075
26.1,0.032212616
26.11,0.027945386
26.12,0.023873454
26.13,0.020077463
26.14,0.016631491
26.15,0.013600835
26.16,0.011039091
26.17,0.008984922
26.18,0.007460528
26.19,0.006473589
26.2,0.006022894
26.21,0.006106122
26.22,0.006727558
26.23,0.007903654
26.24,0.009664945
26.25,0.012053248
26.26,0.015113385
26.27,0.018879422
26.28,0.023356608
26.29,0.02850225
26.3,0.034210438
26.31,0.040306631
26.32,0.046557164
26.33,0.05269536
26.34,0.058460266
26.35,0.063638168
26.36,0.068094548
26.37,0.071787237
26.38,0.074758731
26.39,0.077112911
26.4,0.078984863
26.41,0.080511438
26.42,0.081808543
26.43,0.082960438
26.44,0.084025334
26.45,0.085058444
26.46,0.086148074
26.47,0.087455472
26.48,0.08924709
26.49,0.091910396
26.5,0.095948132
26.51,0.101950581
26.52,0.110547775
26.53,0.122343312
26.54,0.137830648
26.55,0.157293824
26.56,0.180702441
26.57,0.207625658
26.58,0.237203154
26.59,0.268207999
26.6,0.299208273
26.61,0.328790321
26.62,0.355775796
26.63,0.379366517
26.64,0.399188313
26.65,0.415251713
26.66,0.427876042
26.67,0.437617132
26.68,0.445209092
26.69,0.451499518
26.7,0.45734943
26.71,0.463490394
26.72,0.470367583
26.73,0.478024778
26.74,0.486078626
26.75,0.493791738
26.76,0.500209623
26.77,0.504311623
26.78,0.505142438
26.79,0.501918221
26.8,0.494116832
26.81,0.481554526
26.82,0.464435482
26.83,0.44335125
26.84,0.419217272
26.85,0.393154368
26.86,0.366341989
26.87,0.339873326
26.88,0.31463564
26.89,0.291226486
26.9,0.26990936
26.91,0.250607911
26.92,0.232939907
26.93,0.216296874
26.94,0.199971483
26.95,0.183318091
26.96,0.165907624
26.97,0.147628246
26.98,0.1286991
26.99,0.109598023
27,0.090936986
27.01,0.073330614
27.02,0.0572961
27.03,0.043202471
27.04,0.031267265
27.05,0.021583392
27.06,0.014152028
27.07,0.008901968
27.08,0.00568935
27.09,0.004286376
27.1,0.00437458
27.11,0.005556029
27.12,0.007388226
27.13,0.009439217
27.14,0.0113504
27.15,0.012888593
27.16,0.013968747
27.17,0.014637461
27.18,0.015022619
27.19,0.0152694
27.2,0.015488322
27.21,0.015733116
27.22,0.01601014
27.23,0.016306803
27.24,0.016622374
27.25,0.016989792
27.26,0.017485276
27.27,0.018227218
27.28,0.01936552
27.29,0.021061388
27.3,0.023458351
27.31,0.026649103
27.32,0.03064753
27.33,0.035377984
27.34,0.040690707
27.35,0.046403636
27.36,0.05236065
27.37,0.058490389
27.38,0.064849461
27.39,0.071636591
27.4,0.079169137
27.41,0.087822005
27.42,0.097942633
27.43,0.10976777
27.44,0.123367346
