Freq [GHz],RCSTotal [] - IWavePhi='0deg' IWaveTheta='0deg' Phi='0deg' Theta='0deg'
27.45,0.138625204
27.46,0.155248183
27.47,0.17279048
27.48,0.190689655
27.49,0.208320107
27.5,0.225068869
27.51,0.240425847
27.52,0.254067772
27.53,0.265909553
27.54,0.276097937
27.55,0.284931894
27.56,0.292713474
27.57,0.299566594
27.58,0.30529307
27.59,0.309343491
27.6,0.310944013
27.61,0.30935301
27.62,0.304160205
27.63,0.295510285
27.64,0.2841511
27.65,0.271272441
27.66,0.258197389
27.67,0.24606019
27.68,0.235600648
27.69,0.227127846
27.7,0.220614199
27.71,0.215837899
27.72,0.21250676
27.73,0.210340284
27.74,0.209116015
27.75,0.208690785
27.76,0.209001877
27.77,0.210049748
27.78,0.211865012
27.79,0.214463937
27.8,0.217800194
27.81,0.221727061
27.82,0.225987369
27.83,0.230237132
27.84,0.234090412
27.85,0.237162414
27.86,0.239094654
27.87,0.239560338
27.88,0.238259767
27.89,0.234922593
27.9,0.229333886
27.91,0.221390875
27.92,0.21117993
27.93,0.199049559
27.94,0.185653448
27.95,0.171940678
27.96,0.159076199
27.97,0.148290322
27.98,0.14068557
27.99,0.137055893
28,0.13777331
28.01,0.142770254
28.02,0.151609539
28.03,0.163610336
28.04,0.177995232
28.05,0.194028912
28.06,0.211117137
28.07,0.228828769
28.08,0.24681608
28.09,0.264655332
28.1,0.281685034
28.11,0.296935336
28.12,0.3092009
28.13,0.31723922
28.14,0.320024128
28.15,0.31697362
28.16,0.30809055
28.17,0.293982416
28.18,0.27575082
28.19,0.254768645
28.2,0.232397597
28.21,0.209731344
28.22,0.187451202
28.23,0.165841669
28.24,0.144945958
28.25,0.124783301
28.26,0.105531546
28.27,0.087604767
28.28,0.071606775
28.29,0.058190327
28.3,0.047882243
28.31,0.040940967
28.32,0.03729284
28.33,0.036555464
28.34,0.038121745
28.35,0.041269092
28.36,0.045273517
28.37,0.049520445
28.38,0.053594521
28.39,0.057316679
28.4,0.06070909
28.41,0.063903102
28.42,0.067031141
28.43,0.07014154
28.44,0.073156482
28.45,0.075875714
28.46,0.078018175
28.47,0.079288762
28.48,0.079454226
28.49,0.078407429
28.5,0.076198932
28.51,0.073021784
28.52,0.069151462
28.53,0.064860141
28.54,0.060336957
28.55,0.055646885
28.56,0.050747588
28.57,0.045556796
28.58,0.040040536
28.59,0.034286764
28.6,0.028535285
28.61,0.023141717
28.62,0.018470633
28.63,0.01475352
28.64,0.011987559
28.65,0.009942952
28.66,0.008279574
28.67,0.006702347
28.68,0.005070788
28.69,0.003426036
28.7,0.001955994
28.71,0.000939831
28.72,0.000699566
28.73,0.001567851
28.74,0.003869106
28.75,0.007902008
28.76,0.013911849
28.77,0.022057805
28.78,0.032395797
28.79,0.044889879
28.8,0.059440857
28.81,0.075906941
28.82,0.094098483
28.83,0.113744975
28.84,0.134447316
28.85,0.155641347
28.86,0.17660351
28.87,0.196515272
28.88,0.214575796
28.89,0.230126482
28.9,0.24274252
28.91,0.252256788
28.92,0.258711693
28.93,0.26226373
28.94,0.263076215
28.95,0.261220033
28.96,0.256593796
28.97,0.248891331
28.98,0.237668276
28.99,0.222537661
29,0.203445315
29.01,0.180895794
29.02,0.156002998
29.03,0.130331834
29.04,0.105607007
29.05,0.083408474
29.06,0.064945882
29.07,0.050948535
29.08,0.041662846
29.09,0.036926453
29.1,0.036277831
29.11,0.039057504
29.12,0.04447113
29.13,0.051619175
29.14,0.059527158
29.15,0.067208301
29.16,0.07375989
29.17,0.078465689
29.18,0.080868465
29.19,0.080789935
29.2,0.078304063
29.21,0.073696662
29.22,0.067441206
29.23,0.060181885
29.24,0.052683689
29.25,0.045730024
29.26,0.040002177
29.27,0.035997209
29.28,0.034011561
29.29,0.034174127
29.3,0.036491445
29.31,0.040875696
29.32,0.047150096
29.33,0.055042904
29.34,0.064179325
29.35,0.074072569
29.36,0.084115294
29.37,0.093582634
29.38,0.101666581
29.39,0.107559157
29.4,0.110578935
29.41,0.110301135
29.42,0.10663395
29.43,0.099809672
29.44,0.090310409
29.45,0.078778765
29.46,0.065950942
29.47,0.052615371
29.48,0.039574417
29.49,0.027589356
29.5,0.017314534
29.51,0.009252718
29.52,0.003763294
29.53,0.001121799
29.54,0.00159032
29.55,0.005449259
29.56,0.012968994
29.57,0.024340259
29.58,0.039604432
29.59,0.058615424
29.6,0.081037397
29.61,0.106372567
29.62,0.134032454
29.63,0.163476621
29.64,0.194402528
29.65,0.22689405
29.66,0.261405324
29.67,0.29854346
29.68,0.338773378
29.69,0.38223876
29.7,0.428789118
29.71,0.478127609
29.72,0.529897747
29.73,0.583557042
29.74,0.638025454
29.75,0.691296127
29.76,0.740330562
29.77,0.781467433
29.78,0.811247202
29.79,0.827257753
29.8,0.828619545
29.81,0.816013387
29.82,0.791423373
29.83,0.757829396
29.84,0.718944723
29.85,0.678884631
29.86,0.64157614
29.87,0.609915322
29.88,0.585025791
29.89,0.56610099
29.9,0.551004977
29.91,0.537314648
29.92,0.523242536
29.93,0.508038657
29.94,0.491832189
29.95,0.475149375
29.96,0.458401859
29.97,0.44155353
29.98,0.424065466
29.99,0.405108946
30,0.383930861
30.01,0.360196994
30.02,0.334157177
30.03,0.306575878
30.04,0.278497665
30.05,0.25097875
30.06,0.224883944
30.07,0.20077511
30.08,0.178867665
30.09,0.159036608
30.1,0.140896965
30.11,0.12400343
30.12,0.108141138
30.13,0.093551845
30.14,0.080908052
30.15,0.071000798
30.16,0.064329011
30.17,0.060848233
30.18,0.059996616
30.19,0.060928094
30.2,0.062796871
30.21,0.064958938
30.22,0.067040023
30.23,0.068911998
30.24,0.070644116
30.25,0.072445618
30.26,0.074581421
30.27,0.077266287
30.28,0.080579297
30.29,0.084436422
30.3,0.088617041
30.31,0.092806843
30.32,0.09662582
30.33,0.099643562
30.34,0.101406818
30.35,0.101496581
30.36,0.099600434
30.37,0.095565192
30.38,0.08941909
30.39,0.081391564
30.4,0.071951973
30.41,0.061840781
30.42,0.05204187
30.43,0.043671251
30.44,0.037800942
30.45,0.03526931
30.46,0.036546641
30.47,0.041711165
30.48,0.050530631
30.49,0.062584427
30.5,0.077358023
30.51,0.094287922
30.52,0.112780913
30.53,0.132238967
30.54,0.152102927
30.55,0.171924051
30.56,0.191471374
30.57,0.210823709
30.58,0.230330167
30.59,0.250375635
30.6,0.27103888
30.61,0.291829527
30.62,0.311644554
30.63,0.328945221
30.64,0.342063665
30.65,0.349559774
30.66,0.350560723
30.67,0.344994476
30.68,0.333667124
30.69,0.31820839
30.7,0.30091199
30.71,0.284469693
30.72,0.271618069
30.73,0.264727222
30.74,0.26533809
30.75,0.273736659
30.76,0.28886835
30.77,0.308925622
30.78,0.332496726
30.79,0.359545071
30.8,0.391407926
30.81,0.429669448
30.82,0.47456494
30.83,0.523871267
30.84,0.572926246
30.85,0.615780301
30.86,0.646887216
30.87,0.662502444
30.88,0.661262813
30.89,0.644027343
30.9,0.613363643
30.91,0.572941548
30.92,0.526922729
30.93,0.479377857
30.94,0.433734542
30.95,0.392243196
30.96,0.355527826
30.97,0.322491301
30.98,0.290883237
30.99,0.25842226
31,0.223858746
31.01,0.187402972
31.02,0.150447959
31.03,0.114929934
31.04,0.082742328
31.05,0.055418738
31.06,0.034034325
31.07,0.01917279
31.08,0.01090234
31.09,0.008813611
31.1,0.012152049
31.11,0.019995595
31.12,0.031406046
31.13,0.045519489
31.14,0.061585599
31.15,0.07899214
31.16,0.097277294
31.17,0.116075921
31.18,0.13500043
31.19,0.153559531
31.2,0.171176405
31.21,0.187265886
31.22,0.20135022
31.23,0.213224328
31.24,0.223076191
31.25,0.231394196
31.26,0.238645903
31.27,0.244940798
31.28,0.249945597
31.29,0.253149528
31.3,0.254258027
31.31,0.253310933
31.32,0.250425179
31.33,0.245524754
31.34,0.23834668
31.35,0.228601057
31.36,0.216082825
31.37,0.200733911
31.38,0.18271922
31.39,0.162505257
31.4,0.140903579
31.41,0.119044198
31.42,0.098232521
31.43,0.079693014
31.44,0.064290324
31.45,0.05234561
31.46,0.043628389
31.47,0.037535413
31.48,0.033381832
31.49,0.030670599
31.5,0.029231132
31.51,0.029194331
31.52,0.030837725
31.53,0.034385227
31.54,0.039854233
31.55,0.046981777
31.56,0.055213881
31.57,0.063765867
31.58,0.07176627
31.59,0.0784236
31.6,0.083106008
31.61,0.085296461
31.62,0.084520895
31.63,0.080401775
31.64,0.072877753
31.65,0.062433941
31.66,0.050121441
31.67,0.03731164
31.68,0.025348797
31.69,0.015287818
31.7,0.00775572
31.71,0.002906668
31.72,0.000493354
31.73,6.15E-05
31.74,0.001156783
31.75,0.003394255
31.76,0.006361376
31.77,0.009493948
31.78,0.01209216
31.79,0.013507294
31.8,0.01338288
31.81,0.011806717
31.82,0.0092882
31.83,0.006577576
31.84,0.004459312
31.85,0.003645379
31.86,0.004731149
31.87,0.008095995
31.88,0.013774257
31.89,0.021466409
31.9,0.030775804
31.91,0.041537177
31.92,0.053998229
31.93,0.068722712
31.94,0.086242166
31.95,0.106561172
31.96,0.128732487
31.97,0.150835176
31.98,0.170535738
31.99,0.186000913
32,0.196688231
32.01,0.203690263
32.02,0.20953745
32.03,0.217440195
32.04,0.23012846
32.05,0.24876936
32.06,0.272477851
32.07,0.298562298
32.08,0.323300097
32.09,0.342979435
32.1,0.354955926
32.11,0.358410227
32.12,0.354524374
32.13,0.346021748
32.14,0.336269494
32.15,0.328209087
32.16,0.323397768
32.17,0.321587836
32.18,0.321146425
32.19,0.319955306
32.2,0.316085566
32.21,0.308051849
32.22,0.294935514
32.23,0.276608077
32.24,0.254019715
32.25,0.229240094
32.26,0.20491729
32.27,0.183275527
32.28,0.165282064
32.29,0.1506079
32.3,0.138418912
32.31,0.128333815
32.32,0.120736172
32.33,0.116267431
32.34,0.115119181
32.35,0.116804662
32.36,0.120467139
32.37,0.125329535
32.38,0.130974223
32.39,0.137381512
32.4,0.144784198
32.41,0.153501013
32.42,0.163915195
32.43,0.176516133
32.44,0.191725818
32.45,0.209460235
32.46,0.228776712
32.47,0.247973643
32.48,0.265095512
32.49,0.278480451
32.5,0.287164814
32.51,0.291281549
32.52,0.292464987
32.53,0.293873403
32.54,0.299470217
32.55,0.312737361
32.56,0.335441079
32.57,0.367067713
32.58,0.405076863
32.59,0.445501313
32.6,0.483407038
32.61,0.513349653
32.62,0.530223789
32.63,0.530541323
32.64,0.513736569
32.65,0.482654302
32.66,0.442376493
32.67,0.397821357
32.68,0.352163234
32.69,0.307509977
32.7,0.266579783
32.71,0.233120887
32.72,0.210835067
32.73,0.202252735
32.74,0.208447368
32.75,0.229293674
32.76,0.263613148
32.77,0.309055843
32.78,0.362201526
32.79,0.41929834
32.8,0.477286664
32.81,0.534159963
32.82,0.58824319
32.83,0.637256295
32.84,0.678408112
32.85,0.709683417
32.86,0.731187874
32.87,0.745275686
32.88,0.755298485
32.89,0.763860489
32.9,0.77149526
32.91,0.776343591
32.92,0.775238414
32.93,0.7660335
32.94,0.749741101
32.95,0.730481832
32.96,0.712881258
32.97,0.698980001
32.98,0.687212741
32.99,0.67403917
33,0.656520795
33.01,0.633705461
33.02,0.606126816
33.03,0.574513996
33.04,0.539481429
33.05,0.502884665
33.06,0.469473387
33.07,0.446693595
33.08,0.442105116
33.09,0.459905894
33.1,0.498530804
33.11,0.550470291
33.12,0.604277908
33.13,0.647680708
33.14,0.670352052
33.15,0.665746038
33.16,0.632260836
33.17,0.573671021
33.18,0.498236146
33.19,0.416408508
33.2,0.338064979
33.21,0.27053647
33.22,0.218084786
33.23,0.182444832
33.24,0.16353395
33.25,0.159764453
33.26,0.16824276
33.27,0.18544001
33.28,0.207978295
33.29,0.232575348
33.3,0.255429501
33.31,0.272371001
33.32,0.279910702
33.33,0.276147869
33.34,0.261212163
33.35,0.237509377
33.36,0.20946747
33.37,0.182445424
33.38,0.161274967
33.39,0.149046895
33.4,0.146287819
33.41,0.15073748
33.42,0.158114831
33.43,0.163722749
33.44,0.164123433
33.45,0.158075473
33.46,0.146334729
33.47,0.130665198
33.48,0.112938293
33.49,0.094952466
33.5,0.078905147
33.51,0.067879107
33.52,0.065595839
33.53,0.075272854
33.54,0.098213755
33.55,0.132934505
33.56,0.175326397
33.57,0.219885997
33.58,0.26126293
33.59,0.295154687
33.6,0.318589344
33.61,0.330171247
33.62,0.330152638
33.63,0.320060196
33.64,0.302227325
33.65,0.279411095
33.66,0.254129821
33.67,0.227808937
33.68,0.200605659
33.69,0.172350875
33.7,0.143745984
33.71,0.11661003
33.72,0.093054984
33.73,0.074489497
33.74,0.061230689
33.75,0.052758804
33.76,0.048243639
33.77,0.047012429
33.78,0.048766481
33.79,0.053522138
33.8,0.061407539
33.81,0.072451435
33.82,0.086403746
33.83,0.102618114
33.84,0.120113472
33.85,0.137849035
33.86,0.154973771
33.87,0.170818428
33.88,0.184766376
33.89,0.196343442
33.9,0.205631706
33.91,0.213646654
33.92,0.222215286
33.93,0.233452313
33.94,0.249312555
33.95,0.271194443
33.96,0.29914965
33.97,0.331147105
33.98,0.363457526
33.99,0.391810932
34,0.412170991
34.01,0.421308716
34.02,0.417764245
34.03,0.402672236
34.04,0.379702321
34.05,0.354264732
34.06,0.332289922
34.07,0.318501386
34.08,0.314842884
34.09,0.320232992
34.1,0.331444163
34.11,0.343854888
34.12,0.351878421
34.13,0.350048819
34.14,0.334934437
34.15,0.306462044
34.16,0.267526052
34.17,0.222566174
34.18,0.176308364
34.19,0.132837972
34.2,0.094975512
34.21,0.064295883
34.22,0.041667993
34.23,0.027767554
34.24,0.02325344
34.25,0.028557492
34.26,0.043342051
34.27,0.066012483
34.28,0.093769078
34.29,0.123098441
34.3,0.15030128
34.31,0.171938326
34.32,0.185288906
34.33,0.188834681
34.34,0.182597875
34.35,0.168158723
34.36,0.148264535
34.37,0.1261049
34.38,0.104561238
34.39,0.085612634
34.4,0.069968174
34.41,0.057275342
34.42,0.046925635
34.43,0.03867448
34.44,0.032543809
34.45,0.028462816
34.46,0.026218686
34.47,0.025614008
34.48,0.026513789
34.49,0.028783542
34.5,0.032233593
34.51,0.036547445
34.52,0.041218066
34.53,0.045662992
34.54,0.049445476
34.55,0.052264992
34.56,0.053787533
34.57,0.053717066
34.58,0.052127058
34.59,0.049677457
34.6,0.047398315
34.61,0.04610875
34.62,0.045921406
34.63,0.046293301
34.64,0.046621567
34.65,0.04682701
34.66,0.047433857
34.67,0.049217602
34.68,0.052756369
34.69,0.058128085
34.7,0.064901591
34.71,0.072420569
34.72,0.080093677
34.73,0.08733274
34.74,0.093184039
34.75,0.096191198
34.76,0.094989262
34.77,0.089358862
34.78,0.080722442
34.79,0.071573698
34.8,0.064365588
34.81,0.060462472
34.82,0.059555469
34.83,0.059866674
34.84,0.059104801
34.85,0.055641611
34.86,0.049143941
34.87,0.040365129
34.88,0.030553616
34.89,0.021026545
34.9,0.012946811
34.91,0.007103522
34.92,0.003773919
34.93,0.002822586
34.94,0.003824593
34.95,0.00600549
34.96,0.008296154
34.97,0.009753515
34.98,0.010020512
34.99,0.009473554
35,0.009079527
35.01,0.010057431
35.02,0.013511799
35.03,0.020207837
35.04,0.030333941
35.05,0.043322359
35.06,0.058080766
35.07,0.073330411
35.08,0.087528098
35.09,0.098536028
35.1,0.103776163
35.11,0.101501536
35.12,0.092594765
35.13,0.080953405
35.14,0.071480895
35.15,0.06743396
35.16,0.069587503
35.17,0.077639628
35.18,0.092087049
35.19,0.114373387
35.2,0.1448602
35.21,0.180639777
35.22,0.215658587
35.23,0.243417624
35.24,0.260273051
35.25,0.266689799
35.26,0.26549546
35.27,0.259447006
35.28,0.250312229
35.29,0.238733968
35.3,0.224158194
35.31,0.20542611
35.32,0.181883175
35.33,0.154055207
35.34,0.123690181
35.35,0.093883699
35.36,0.069241404
35.37,0.054744067
35.38,0.05333558
35.39,0.064382752
35.4,0.084213269
35.41,0.107831795
35.42,0.130623583
35.43,0.14981141
35.44,0.16560901
35.45,0.181097241
35.46,0.200369702
35.47,0.226168428
35.48,0.258079868
35.49,0.291868303
35.5,0.320821986
35.51,0.338677307
35.52,0.342093547
35.53,0.331441482
35.54,0.309993277
35.55,0.282004115
35.56,0.250620309
35.57,0.21695636
35.58,0.181225325
35.59,0.144851089
35.6,0.110861086
35.61,0.082086461
35.62,0.059746425
35.63,0.04370102
35.64,0.033260756
35.65,0.027749788
35.66,0.027060938
35.67,0.032261849
35.68,0.045441332
35.69,0.06835285
35.7,0.101248613
35.71,0.143098838
35.72,0.192256525
35.73,0.246927114
35.74,0.305909431
35.75,0.36872701
35.76,0.434179045
35.77,0.498842428
35.78,0.557255224
35.79,0.603352074
35.8,0.631891763
35.81,0.639619042
35.82,0.62659825
35.83,0.596562471
35.84,0.555181913
35.85,0.507909934
35.86,0.458817922
35.87,0.410340451
35.88,0.36383996
35.89,0.319868898
35.9,0.277895034
35.91,0.237239234
35.92,0.198075738
35.93,0.160778068
35.94,0.125420265
35.95,0.09270367
35.96,0.064801823
35.97,0.044509334
35.98,0.033595246
35.99,0.031997626
36,0.037727924
36.01,0.047531997
36.02,0.058689772
36.03,0.070203802
36.04,0.081904621
36.05,0.093189122
36.06,0.103242711
36.07,0.111892605
36.08,0.119575774
36.09,0.126255747
36.1,0.130322973
36.11,0.128949854
36.12,0.120017237
36.13,0.103767858
36.14,0.082876719
36.15,0.061491584
36.16,0.043976432
36.17,0.033516103
36.18,0.030935674
36.19,0.034484471
36.2,0.041161945
36.21,0.04857535
36.22,0.05520149
36.23,0.059196355
36.24,0.058231048
36.25,0.051111335
36.26,0.039244601
36.27,0.026339327
36.28,0.016633592
36.29,0.013252326
36.3,0.017819511
36.31,0.030778465
36.32,0.051344972
36.33,0.077137958
36.34,0.104308023
36.35,0.128288059
36.36,0.144930085
36.37,0.151963517
36.38,0.150123658
36.39,0.143240458
36.4,0.136739098
36.41,0.134771414
36.42,0.138436952
36.43,0.146547909
36.44,0.157018394
36.45,0.167521585
36.46,0.175968662
36.47,0.18094218
36.48,0.181753064
36.49,0.178353631
36.5,0.171452983
36.51,0.162640619
36.52,0.154080016
36.53,0.148009574
36.54,0.146143393
36.55,0.148673668
36.56,0.153784031
36.57,0.158724175
36.58,0.161501384
36.59,0.161891276
36.6,0.161834034
36.61,0.16496309
36.62,0.174321755
36.63,0.18924044
36.64,0.204257409
36.65,0.211729273
36.66,0.206542591
36.67,0.188812107
36.68,0.162571779
36.69,0.132915106
36.7,0.103916826
36.71,0.077577928
36.72,0.054084076
36.73,0.033568551
36.74,0.017852876
36.75,0.009945129
36.76,0.011720529
36.77,0.02218012
36.78,0.037386277
36.79,0.052122662
36.8,0.062671242
36.81,0.068772694
36.82,0.073286556
36.83,0.079937552
36.84,0.090633636
36.85,0.104415024
36.86,0.118920177
36.87,0.131948108
36.88,0.141032186
36.89,0.143000243
36.9,0.135624714
36.91,0.119422048
36.92,0.09743448
36.93,0.074180391
36.94,0.054709097
36.95,0.043349514
36.96,0.042485661
36.97,0.051790355
36.98,0.068116187
36.99,0.086279485
37,0.100575133
37.01,0.1064527
37.02,0.10200443
37.03,0.088804282
37.04,0.070928346
37.05,0.052698849
37.06,0.037236856
37.07,0.026154927
37.08,0.01966953
37.09,0.017054544
37.1,0.017467683
37.11,0.020584396
37.12,0.026388643
37.13,0.034354452
37.14,0.043012195
37.15,0.050400704
37.16,0.054908045
37.17,0.055914928
37.18,0.054343589
37.19,0.052432057
37.2,0.051896723
37.21,0.052112091
37.22,0.050543708
37.23,0.045019728
37.24,0.03558489
37.25,0.024418327
37.26,0.014217315
37.27,0.006773727
37.28,0.002764424
37.29,0.002038257
37.3,0.003767714
37.31,0.006829358
37.32,0.010618394
37.33,0.015434199
37.34,0.02163606
37.35,0.028476832
37.36,0.034229334
37.37,0.037335557
37.38,0.037217164
37.39,0.034623006
37.4,0.031714943
37.41,0.031606978
37.42,0.037281446
37.43,0.050322194
37.44,0.070407302
37.45,0.095673198
37.46,0.123234929
37.47,0.14966353
37.48,0.171351547
37.49,0.185181855
37.5,0.190243097
37.51,0.189012718
37.52,0.186352472
37.53,0.187063338
37.54,0.193021658
37.55,0.201404781
37.56,0.206166565
37.57,0.202336219
37.58,0.189381692
37.59,0.170789581
37.6,0.151107397
37.61,0.133488079
37.62,0.119272779
37.63,0.108599336
37.64,0.100564905
37.65,0.0935133
37.66,0.086374975
37.67,0.078977462
37.68,0.070487318
37.69,0.05979234
37.7,0.048085922
37.71,0.03842232
37.72,0.031879066
37.73,0.02628145
37.74,0.019405808
37.75,0.0121363
37.76,0.00765622
37.77,0.008858345
37.78,0.017520341
37.79,0.034232301
37.8,0.057584734
37.81,0.083440409
37.82,0.105800659
37.83,0.120628163
37.84,0.129697974
37.85,0.138483579
37.86,0.149573342
37.87,0.15983153
37.88,0.163333761
37.89,0.155906334
37.9,0.137942282
37.91,0.114075902
37.92,0.09053765
37.93,0.071839198
37.94,0.059011144
37.95,0.050468249
37.96,0.04380738
37.97,0.037236224
37.98,0.030327979
37.99,0.02377071
38,0.018097118
38.01,0.01298871
38.02,0.008706413
38.03,0.007814458
38.04,0.01446422
38.05,0.031296926
38.06,0.056904792
38.07,0.086739333
38.08,0.116680796
38.09,0.144871421
38.1,0.170367178
38.11,0.192045553
38.12,0.208818732
38.13,0.219838308
38.14,0.225761888
38.15,0.231053341
38.16,0.243030899
38.17,0.264730319
38.18,0.289870992
38.19,0.309055128
38.2,0.317460884
38.21,0.314836761
38.22,0.303099818
38.23,0.286653422
38.24,0.272899075
38.25,0.270558014
38.26,0.287471248
38.27,0.327377421
38.28,0.385515358
38.29,0.448340884
38.3,0.501314274
38.31,0.537190654
38.32,0.554679522
38.33,0.552966528
38.34,0.531456346
38.35,0.4915656
38.36,0.436635403
38.37,0.372145803
38.38,0.306869175
38.39,0.253458022
38.4,0.225537903
38.41,0.229501602
38.42,0.257024722
38.43,0.292336772
38.44,0.33042313
38.45,0.379750179
38.46,0.446351137
38.47,0.526591425
38.48,0.615257041
38.49,0.71015478
38.5,0.809143421
38.51,0.905927386
38.52,0.988441281
38.53,1.043004572
38.54,1.062623071
38.55,1.051373317
38.56,1.021280912
38.57,0.984749355
38.58,0.947230195
38.59,0.90590532
38.6,0.85431738
38.61,0.78814099
38.62,0.708810121
38.63,0.622091138
38.64,0.534225439
38.65,0.450792379
38.66,0.375674141
38.67,0.309759209
38.68,0.253573789
38.69,0.208561979
38.7,0.173964727
38.71,0.145916193
38.72,0.1196267
38.73,0.09174893
38.74,0.062641473
38.75,0.036154121
38.76,0.016382166
38.77,0.00532641
38.78,0.002549549
38.79,0.005733063
38.8,0.011818227
38.81,0.017864735
38.82,0.020927084
38.83,0.01857761
38.84,0.01129428
38.85,0.00344984
38.86,0.000243106
38.87,0.003794729
38.88,0.01308853
38.89,0.026165291
38.9,0.041080107
38.91,0.056442516
38.92,0.072003003
38.93,0.08859981
38.94,0.108283191
38.95,0.133842831
38.96,0.167237017
38.97,0.208385484
38.98,0.25545486
38.99,0.307615539
39,0.366340958
39.01,0.431760299
39.02,0.500582684
39.03,0.567880649
39.04,0.625499909
39.05,0.66227439
39.06,0.673964995
39.07,0.671577348
39.08,0.674189168
39.09,0.692529986
39.1,0.721851344
39.11,0.748426832
39.12,0.760121763
39.13,0.753141654
39.14,0.731963159
39.15,0.704249381
39.16,0.676022822
39.17,0.651014331
39.18,0.632093278
39.19,0.620386708
39.2,0.611394823
39.21,0.59533551
39.22,0.563862257
39.23,0.517476605
39.24,0.4685346
39.25,0.431584809
39.26,0.407081818
39.27,0.379424789
39.28,0.334519483
39.29,0.274774008
39.3,0.213464264
39.31,0.160970939
39.32,0.118816581
39.33,0.083197065
39.34,0.051819102
39.35,0.026380795
39.36,0.009495582
39.37,0.001570578
39.38,0.000554007
39.39,0.003310144
39.4,0.007214228
39.41,0.011188942
39.42,0.015374994
39.43,0.019872109
39.44,0.023667633
39.45,0.024382757
39.46,0.019904163
39.47,0.011568262
39.48,0.004648682
39.49,0.003357425
39.5,0.007000805
39.51,0.012210495
39.52,0.016538886
39.53,0.019205295
39.54,0.020119241
39.55,0.0191218
39.56,0.016230163
39.57,0.012656989
39.58,0.010820781
39.59,0.012934566
39.6,0.020128017
39.61,0.031833419
39.62,0.044817213
39.63,0.054426345
39.64,0.058266714
39.65,0.057187887
39.66,0.052737677
39.67,0.046388073
39.68,0.04072622
39.69,0.038447234
39.7,0.04007169
39.71,0.043720839
39.72,0.046940709
39.73,0.048275251
39.74,0.047347045
39.75,0.04427891
39.76,0.038728034
39.77,0.030198706
39.78,0.020563004
39.79,0.014237312
39.8,0.014248248
39.81,0.019823665
39.82,0.029644836
39.83,0.046805542
39.84,0.077908294
39.85,0.123604648
39.86,0.170309253
39.87,0.198489024
39.88,0.199787748
39.89,0.181939201
39.9,0.158142329
39.91,0.133325333
39.92,0.105318548
39.93,0.076522881
39.94,0.055538211
39.95,0.047773728
39.96,0.04983316
39.97,0.054005728
39.98,0.055224088
39.99,0.053027991
40,0.049904455
